RD,TS_received,TS_sent,AK,RoundTrip,
7304362,7304406,2022-11-30_11-08-08-110829,7304415,44,
7309473,7309510,2022-11-30_11-08-13-333052,7309514,37,
7314573,7314598,2022-11-30_11-08-18-536923,7314600,25,
7319708,7319730,2022-11-30_11-08-23-792814,7319733,22,
7324815,7324835,2022-11-30_11-08-29-013017,7324839,20,
7329948,7330020,2022-11-30_11-08-34-328487,7330023,72,
7335070,7335129,2022-11-30_11-08-39-554110,7335132,59,
7340209,7340230,2022-11-30_11-08-44-777973,7340233,21,
7345339,7345359,2022-11-30_11-08-50-032461,7345363,20,
7350466,7350540,2022-11-30_11-08-55-324108,7350546,74,
7355604,7355648,2022-11-30_11-09-00-548247,7355654,44,
7360738,7360828,2022-11-30_11-09-05-863802,7360831,90,
7365861,7365925,2022-11-30_11-09-11-086599,7365928,64,
7370988,7371058,2022-11-30_11-09-16-334175,7371060,70,
7376119,7376144,2022-11-30_11-09-21-536911,7376146,25,
7381231,7386361,2022-11-30_11-09-26-862240,7386377,5130,
7386399,7386450,2022-11-30_11-09-32-083656,7386452,51,
7391467,7391487,2022-11-30_11-09-37-242617,7391489,20,
7396586,7396608,2022-11-30_11-09-42-485560,7396611,22,
7401704,7401761,2022-11-30_11-09-47-758512,7401764,57,
7406839,7406858,2022-11-30_11-09-52-986818,7406862,19,
7411990,7412012,2022-11-30_11-09-58-261402,7412015,22,
7417113,7417153,2022-11-30_11-10-03-522634,7417155,40,
7422233,7422254,2022-11-30_11-10-08-740502,7422257,21,
7427362,7427382,2022-11-30_11-10-13-991680,7427385,20,
7432628,7432669,2022-11-30_11-10-19-404798,7432672,41,
7437730,7442841,2022-11-30_11-10-24-785538,7442854,5111,
7442867,7447949,2022-11-30_11-10-30-093140,7447954,5082,
7447955,7447982,2022-11-30_11-10-35-066694,7447985,27,
7453065,7453093,2022-11-30_11-10-40-298072,7453098,28,
7458179,7458246,2022-11-30_11-10-45-573638,7458249,67,
7463289,7463309,2022-11-30_11-10-50-772184,7463311,20,
7468521,7468582,2022-11-30_11-10-56-170002,7468584,61,
7473653,7473677,2022-11-30_11-11-01-387827,7473679,24,
7478762,7483881,2022-11-30_11-11-06-721056,7483891,5119,
7483903,7483929,2022-11-30_11-11-11-879413,7483932,26,
7489026,7494151,2022-11-30_11-11-17-261819,7494156,5125,
7494157,7494196,2022-11-30_11-11-22-388709,7494199,39,
7499282,7499303,2022-11-30_11-11-27-617945,7499306,21,
7504390,7504410,2022-11-30_11-11-32-840216,7504414,20,
7509527,7509547,2022-11-30_11-11-38-098511,7509551,20,
7514634,7514654,2022-11-30_11-11-43-329072,7514657,20,
7519754,7519829,2022-11-30_11-11-48-609360,7519834,75,
7524882,7524906,2022-11-30_11-11-53-822186,7524908,24,
7530018,7530038,2022-11-30_11-11-59-079668,7530041,20,
7535135,7535207,2022-11-30_11-12-04-368066,7535210,72,
7540243,7540321,2022-11-30_11-12-09-600606,7540327,78,
7545356,7545419,2022-11-30_11-12-14-824298,7545422,63,
7550465,7550526,2022-11-30_11-12-20-048364,7550531,61,
7555571,7555633,2022-11-30_11-12-25-269701,7555636,62,
7560680,7560719,2022-11-30_11-12-30-484543,7560722,39,
7565788,7565836,2022-11-30_11-12-35-714916,7565842,48,
7570890,7570911,2022-11-30_11-12-40-909940,7570914,21,
7576006,7576042,2022-11-30_11-12-46-157990,7576045,36,
7581114,7581148,2022-11-30_11-12-51-387720,7581153,34,
7586223,7586266,2022-11-30_11-12-56-606809,7586269,43,
7591326,7591348,2022-11-30_11-13-01-834025,7591350,22,
7596481,7596557,2022-11-30_11-13-07-160389,7596562,76,
7601580,7601600,2022-11-30_11-13-12-333200,7601603,20,
7606735,7606769,2022-11-30_11-13-17-613189,7606774,34,
7611841,7611861,2022-11-30_11-13-22-840269,7611865,20,
7616948,7616969,2022-11-30_11-13-28-073274,7616972,21,
7622105,7622142,2022-11-30_11-13-33-367888,7622145,37,
7627214,7627243,2022-11-30_11-13-38-591744,7627246,29,
7632321,7632355,2022-11-30_11-13-43-819253,7632358,34,
7637428,7637453,2022-11-30_11-13-49-037204,7637456,25,
7642563,7642584,2022-11-30_11-13-54-292111,7642587,21,
7647685,7647756,2022-11-30_11-13-59-583717,7647758,71,
7652791,7652810,2022-11-30_11-14-04-761497,7652814,19,
7657946,7657969,2022-11-30_11-14-10-038408,7657971,23,
7663052,7663076,2022-11-30_11-14-15-265353,7663081,24,
7668204,7668279,2022-11-30_11-14-20-590212,7668284,75,
7673311,7673374,2022-11-30_11-14-25-811020,7673379,63,
7678420,7678481,2022-11-30_11-14-31-032806,7678484,61,
7683523,7683543,2022-11-30_11-14-36-224259,7683546,20,
7688639,7688677,2022-11-30_11-14-41-478583,7688680,38,
7693747,7693787,2022-11-30_11-14-46-701868,7693791,40,
7698855,7698881,2022-11-30_11-14-51-918737,7698884,26,
